232759296,32
1862074368,15
372414876,214
445505536,15
89101108,146
156231936,19
24668199,36
877090560,146
1537912064,223
1765495296,15
353099064,25
56495848,185
78177792,190
105334272,15
21066864,25
862898176,232
952163328,172
1062879936,25
170060788,16
42515196,139
78301184,139
144209152,132
209758656,16
52439664,132
101701120,132
147928896,25
29585775,212
35726080,212
32355648,25
662643200,49
27046660,144
144248832,400
369276928,137
690035712,159
1111000832,250
1137664768,48
17776012,25
910131200,16
170649600,186
234872320,16
58718080,244
61605632,244
1073709056,6
1905635840,21
45372282,23
1515044352,214
1812389376,19
286166752,170
430933248,19
68042091,163
106863616,172
159052800,31
1313468160,134
9802001,163
15394304,63
62554624,256
62554624,133
120405760,71
1302416640,137
9506690,203
11988480,31
297004800,134
567411968,161
902220032,15
180444006,148
312119296,128
624238592,23
81422424,214
97402368,232
107478272,15
21495654,223
24676608,171
36942592,15
1891462144,214
8838608,15
452538368,146
793491712,19
125288176,36
20881362,217
24634112,217
29061376,15
1487942656,25
238070824,185
329438464,190
443874816,15
88774968,25
17754990,190
23922432,190
24174144,25
990172160,16
185657280,201
236459008,219
276408576,132
402048768,25
64327800,239
68903168,217
60964992,25
9754396,16
624280576,140
1141541376,140
2087389696,171
781245184,36
21701259,81
137172992,324
541917440,784
1415620608,247
1467201792,207
1814510336,165
10997032,145
14561472,25
745546240,16
139789920,186
192398848,16
48099712,244
50465024,244
1073709056,6
517561600,21
12322895,23
411477504,130
810294016,128
1620588032,19
255882318,188
348435456,128
696870912,23
90896205,151
154102016,148
266554624,43
18596832,150
31738368,150
54166784,79
175527680,137
327993088,203
413626624,55
22561452,214
26989312,188
36751360,31
910484736,188
1239808768,163
1947184128,15
129812275,176
188817664,128
377635328,23
49256781,185
68160512,185
94319360,15
18863871,214
22565888,32
180527104,15
36105424,214
43191296,15
8638268,146
15146496,19
612237312,36
68026368,36
9448105,154
15705856,211
19055360,190
25674496,15
1314534400,25
262906880,232
290104064,232
320114688,15
64022940,25
10243668,232
11303168,172
12617472,25
516810752,16
129202688,139
237955840,139
438249472,132
637453632,25
127490725,229
142522368,229
119494656,25
23898930,212
28858880,212
26136192,25
535268864,49
21847708,144
116520960,400
447439872,195
587408128,182
826244352,250
846074112,144
1128098688,25
225619735,16
56404932,244
59178752,244
62088960,16
15522240,244
16285440,72
1073709056,6
10079865,21
61439104,23
2051531520,130
15781011,128
31561984,19
1275768576,161
2028551168,172
11793902,23
393813504,151
667657216,148
1154866432,43
80572074,130
158664960,228
178149888,111
410867968,243
432848384,243
456004864,43
31814292,133
61236480,228
68756736,27
1955746560,130
15044204,176
21882368,15
373458944,176
543212800,128
1086425600,23
47235895,146
82824448,223
95080960,15
19016190,232
20983296,171
31413504,15
1608373248,214
1924035072,15
384807024,214
460329728,19
72683648,36
10094950,214
12076032,232
13325056,15
682243072,25
109158888,185
151052288,190
203523072,15
40704624,25
1667260416,217
1966906112,140
10536997,25
539493120,239
577867008,239
464227776,25
74276444,239
79559680,217
70393728,25
11262996,16
720831488,140
1318091776,140
9414941,171
902070272,25
36082832,49
377028608,144
1340546048,784
10259280,168
15633152,205
19522304,219
22820352,144
30427008,25
1557862400,16
389465600,244
408619520,244
428715520,16
107178880,244
112449792,244
1073709056,6
21281615,21
129716480,23
16919560,214
20240128,19
818126592,163
1284910336,172
1912424448,23
249446667,151
422902784,148
731507456,31
70791042,228
79484672,161
126385408,79
1228657920,137
8968305,170
13505024,71
146082048,203
184221696,203
232318976,51
13665822,256
13665792,232
15079424,19
203175168,134
388155392,128
776310784,23
33752642,146
59182592,223
67940352,15
13588068,223
15598848,171
23352576,15
1195653120,214
1430313984,15
286062804,146
501589504,19
79198341,36
10999765,146
19287040,223
22140928,15
1133618176,25
136034181,214
162732288,171
243622400,15
48724484,25
1995754496,232
8602390,172
9602496,25
393317376,16
98329344,135
186461440,135
353585920,131
518232768,16
129558192,132
251264256,132
365475264,25
73095050,184
101697280,184
35372928,36
251543808,64
2012350464,256
31442976,676
95258624,137
178001408,207
220136960,195
289000192,145
382675968,25
76535190,16
19133796,244
20074752,244
21061888,16
1347960832,244
1414253824,72
1073709056,6
77792000,21
474160640,19
74867469,232
82612224,128
165224448,19
26088069,163
40972544,172
60982272,23
2036277504,163
12492500,211
15156736,31
125165056,228
140536064,154
233618176,63
11124675,234
12170496,133
23425792,71
253393920,170
381581312,203
481205760,43
33572493,130
66111744,150
112830464,15
1925639680,211
9126254,172
13583104,23
151185664,146
265092608,223
304321536,15
60864306,146
106720768,32
853766144,15
170753240,146
299402752,15
59880556,146
104995840,19
16578288,36
471560192,25
56587221,161
89977088,176
130875648,140
239315456,15
47863100,25
1960472576,217
9034435,140
16519936,15
845820928,16
211455232,190
284908032,190
287906880,25
57581375,175
84233216,175
92415744,16
23103936,132
44807424,132
65174400,25
10427904,16
667385856,140
1220362496,140
8716874,171
9787200,36
139195392,64
1670344704,121
41413503,324
163608320,131
319723008,139
588842240,250
602974208,132
877053312,25
175410660,247
181801984,137
1073709056,6
54289280,21
330905984,19
52248312,150
89170432,128
178340864,19
28159083,188
38344192,128
76688384,19
12108690,148
20944640,148
36228352,31
897527808,134
1714679808,161
10650185,79
103535616,676
156834816,171
234793472,152
395441408,188
538473216,111
1241884160,400
46570650,184
64793856,172
96437248,243
101596416,43
1814558976,232
2002271744,232
8630481,19
348852480,211
423252224,211
513519104,27
19019226,214
22751744,217
26840576,15
1374236928,223
1577599232,171
9225726,15
472358400,146
828244736,15
165648956,146
290452736,19
45860958,36
1630611200,146
11168569,223
12821248,15
656450560,25
131290110,223
150718464,223
173021952,15
34604400,16
8651100,190
11656192,190
11778816,25
603074560,229
674179328,229
565250688,16
141312672,132
274060800,132
398633856,25
79726770,184
110924032,184
115746816,36
1646176768,64
51443024,256
102885888,1764
149312000,168
227522816,172
338638592,135
642159104,145
850307136,25
170061425,247
176257792,247
