1229099264,22
27934074,232
30823680,232
34012160,232
37530624,232
41412864,170
62362880,170
93911040,150
160274688,150
273535232,51
1373039360,184
1910315520,168
11370925,51
57077504,223
65523712,186
90183168,130
177591296,130
349718016,214
418354176,214
500461056,59
8482390,223
9737472,168
14838016,59
64381696,171
96384256,230
107279616,27
1017169664,170
1531737600,228
1719845632,27
63697986,133
122606592,133
235994624,15
15732974,151
26672896,161
42411520,15
723823104,161
1150923520,161
1830039808,15
122002653,134
233079552,154
387456768,15
25830451,232
28502528,211
34581248,15
590186496,151
1000580864,151
1696348928,15
113089928,134
216052224,161
343536384,19
18080862,15
308579840,151
523155200,163
821642496,11
74694772,161
118769152,148
205438464,19
10812550,17
162824192,188
221718016,163
348219648,214
416561664,17
24503627,13
482532864,163
757842944,134
1447819264,11
131619933,161
209283840,148
362004480,17
21294381,13
419335424,154
697076992,154
1158777088,11
105343371,161
167502336,148
289733632,17
17043154,11
396640512,161
630682880,148
1090910720,11
99173701,163
155757312,211
188975616,17
11116212,13
218903808,163
343799808,134
656811520,11
59710138,163
93777664,148
162209792,19
8537357,13
168120064,157
274131968,195
359885824,13
27683524,157
45139968,201
57491456,19
774621696,13
59586284,157
97159680,195
127553024,13
9811771,157
15998720,201
20376320,17
306843392,13
23603337,157
38486784,201
49017856,13
965274624,157
1573950976,201
2004633856,17
117919638,13
9070741,142
16352768,146
28673280,13
564642816,157
920691456,201
1172621824,21
55839134,15
952987648,11
86635240,134
165511936,134
316201728,11
28745611,130
56606720,128
113213440,13
8708726,214
10417664,185
14415616,21
175732992,15
11715532,13
230705664,154
383510528,154
637523968,9
70835996,137
132365056,13
10181927,146
17853184,146
31304192,27
296809984,21
14133808,15
241216768,165
374251264,165
580656384,13
44665875,21
544498176,148
941834496,139
1734601472,145
11962768,21
145831680,19
1964889856,160
12280561,160
19648768,11
457280256,25
18291210,197
23769088,182
33433344,27
316997632,21
15095125,15
257623296,160
412197120,142
743115776,13
57162752,35
418104576,197
543323648,172
808667648,21
38507983,19
518844160,15
34589610,139
63704576,139
117326336,157
191309056,11
17391732,166
26820864,219
31352064,23
348962048,17
20527179,13
404227328,21
19248920,244
20195584,176
29375232,162
46419968,13
914116096,11
83101463,146
145712128,146
255495168,146
447991296,15
29866086,13
588132096,251
599847680,251
611796736,11
55617885,11
1294379776,211
1570432256,208
1932839680,244
2027897344,23
88169449,17
1327728128,13
102132932,13
2011233024,183
10990344,183
15374336,152
25893376,11
602609408,25
24104376,152
40596736,152
68373248,15
1166903296,13
89761792,251
91549696,251
93373184,9
10374798,15
177063168,229
197939456,211
240153856,162
379502336,15
25300155,13
498218240,9
55357582,222
63835648,176
92851712,7
13264530,9
377302016,140
689923584,175
1009259520,44
22937716,11
533822976,11
48529361,9
1380390656,139
9930868,156
16296704,251
16621312,155
27451904,15
468512256,13
36039404,9
1025120768,222
1182121216,222
1363166720,7
194738102,11
17703463,223
20323072,175
29729536,11
691887360,11
62898850,9
1789122816,139
12871387,156
21122048,251
21542656,153
1073709056,6
8826560,22
51354496,55
717095424,39
18387062,223
21107968,172
31416320,161
49953792,55
697536000,214
834435584,134
1594145536,51
93773265,203
118255872,228
132778496,131
778426368,51
15263262,145
26947328,145
47575808,39
312292352,245
326313472,245
340964096,199
438627072,71
1581528576,171
9248705,171
13845760,59
60076288,141
109074432,230
121404416,307
303708672,129
602708480,141
1094279168,141
1986776320,83
23937064,171
35835392,184
49857792,283
135302400,99
349872640,167
536331520,141
973764864,99
9836008,184
13684736,223
15709696,63
63836160,234
69837824,130
137526784,71
1487612928,25
59504517,234
65098752,150
111101696,23
1236610048,133
9297819,232
10259456,47
167643648,19
8823349,232
9735936,161
15480576,15
264201728,232
291532800,148
504272896,43
35181828,51
176598784,243
186046208,243
195999232,172
291738112,43
20353832,91
57259008,77
190367488,229
212812544,145
375724032,55
1748824576,141
12403011,223
14238208,51
214417408,119
461267456,83
1422704384,900
33196422,244
34828800,223
39982592,784
234998784,244
246555904,168
375704064,83
1158797824,900
20600848,223
23649280,245
24710912,784
201721600,141
366246144,184
509559808,47
32525096,99
84105216,77
279622400,900
1431664128,223
1643524608,223
1886736640,576
32755840,167
50212352,146
88043520,59
382019328,484
13418032,184
18668544,245
19506688,484
144445952,230
160774400,142
289846784,47
18500896,1764
102027264,1089
623587328,784
18294016,171
27387392,145
48352768,243
50939392,784
365927936,576
11435238,141
20761600,168
31636480,243
33328896,51
501903360,2116
9724954,1296
67226880,676
381880320,131
746269696,172
1110726912,676
36147914,248
37313792,142
67269888,900
478361600,576
15779272,248
16288256,197
21166336,324
234135552,142
422103296,214
504945920,47
32230600,1521
189862400,900
1404136448,576
51192456,248
52843776,142
95267584,400
1158449152,142
2088471552,132
15821754,676
95862784,676
834965504,248
861899776,200
1103231488,169
52223968,132
101282816,139
186535168,51
10972672,1764
57323520,1089
377309184,676
14511874,243
15288064,243
16105728,400
175228928,243
184603136,203
232800000,676
1939536896,484
80146140,214
95875584,137
179154176,289
9918560,203
12507904,256
12507904,63
152477184,144
8470952,121
125452544,121
1327100160,169
39263315,200
50256896,159
80916736,195
106228992,36
17704830,146
31043840,146
54433024,49
1990693376,25
398138675,250
407693824,250
417478400,25
66796544,146
117122560,135
222098944,121
12848696,121
163103232,121
1725388800,169
61256406,142
110434048,139
203389184,243
214269952,25
34283192,146
60112896,139
110711296,36
18451878,16
1180919808,139
8495825,139
15646976,16
1001406464,139
1844316928,139
13268467,63
161757952,1296
1118324480,676
39703824,400
406564864,256
25410304,179
36340992,179
51973632,121
989646336,172
1472961792,176
2142489856,289
111201885,169
1684477440,179
9410488,244
9873152,121
187997184,152
316626688,200
405282048,576
16183122,324
166223616,256
9739665,169
14753536,181
20866816,121
397331712,244
416872448,219
487302912,289
25292535,169
498065152,172
741306112,172
1103339264,121
91185060,152
153574656,176
223381248,43
15584768,256
249356288,121
20607950,64
494590464,64
54095832,231
59950336,175
87698688,25
14031788,207
17353216,175
25385216,64
710786048,36
118464336,207
146506496,207
181186560,25
28989848,207
35852032,175
52446208,121
1220564224,64
152570528,36
25428420,207
31447552,207
38891520,36
1382809600,175
2022852864,139
14552898,64
407481088,49
49895640,203
62922496,207
77817088,25
12450732,140
22766848,156
1073709056,6
225041920,22
1309334784,63
62349273,59
270532352,171
405007360,230
450790656,134
861211904,55
46975194,43
279666176,223
321051648,245
335465984,154
557657600,51
32803386,137
61296640,134
117103872,67
1342324224,203
1692783104,256
