101.ru — Россия. Топ-50	https://pub0101.101.ru:8443/stream/pro/aac/64/34	0
Radio Caprice — Russian Rock / Bard Rock	http://79.120.77.11:9029/	0
101.ru — Русский Рэп	https://pub0101.101.ru:8443/stream/pro/aac/64/43	0
101.ru — СССР 50-70	https://pub0101.101.ru:8443/stream/pro/aac/64/47	0
101.ru — Татарская Поп-музыка	https://pub0101.101.ru:8443/stream/pro/aac/64/246	0
Radio Caprice — Russian Chanson	http://79.120.77.11:8000/shansonru	0
101.ru — Юрий Шатунов и Ласковый Май	https://pub0101.101.ru:8443/stream/pro/aac/64/119	0
Afrobeat / Afrobeats - Radio Caprice	http://79.120.39.202:8000/afrobeat	0
Alternative Country - Radio Caprice	http://79.111.119.111:8000/altcountry	0
ANDEAN / SOUTH AMERICAN MUSIC - Radio Caprice	http://213.141.131.10:8000/andean	0
Avant-Garde Jazz/Free Improvisation - Radio Caprice	http://79.111.119.111:8004/avantgardejazz	0
Avant-Prog/Rock in Opposition/Canterbury Scene/Zeuhl - Radio Caprice	http://79.111.119.111:8004/avantprog	0
Cello - Radio Caprice	http://79.120.12.130:8004/cello	0
Clarinet/Bassoon/Oboe - Radio Caprice	http://213.141.131.10:8004/clarinet	0
Classical avant-garde - Radio Caprice	http://213.141.131.10:8004/classavant	0
Classical guitar - Radio Caprice	http://213.141.131.10:8004/classguitar	0
Clavecin/Cembalo/Harpsichord - Radio Caprice	http://213.141.131.10:8004/clavecin	0
Contemporary Classical - Radio Caprice	http://79.111.119.111:8004/contclass	0
Country/folk blues - Radio Caprice	http://79.120.77.11:8004/countryblues	0
Dream Pop - Radio Caprice	http://79.111.14.76:8000/dreampop	0
Dream Pop - Radio Caprice (aac 48)	http://79.111.14.76:8002/dreampop	0
Ethno World Jazz Radio Caprice	http://79.120.39.202:8004/ethnojazz	0
Experimental/Avant Rock, Radio Caprice	http://213.141.131.10:8004/avantrock	0
Experimental/Avant-garde music - Radio Caprice	http://79.111.119.111:8004/experimentalmusic	0
Far Eastern Traditional Music - Radio Caprice	http://79.111.119.111:8004/fareast	0
Funk - Radio Caprice	http://79.111.119.111:8004/funk	0
Impressionism - Radio Caprice	http://79.120.12.130:8004/impressionism	0
JAZZ MANOUCHE / GYPSY JAZZ / GYPSY SWING - Radio Caprice	http://79.120.77.11:8004/manouche	0
Krautrock /Kosmiche Music - Radio Caprice	http://79.111.119.111:8000/krautrock	0
Louisiana/Swamp/New Orleans Blues - Radio Caprice	http://213.141.131.10:8004/louisianablues	0
Lute - Radio Caprice	http://79.120.12.130:8004/lute	0
Middle Eastern music - Radio Caprice	http://79.111.119.111:8004/middleeast	0
Oceania, Australia ... - Radio Caprice	http://213.141.131.10:8004/oceania	0
RadCap - Atmospheric Ambient Black Metal	http://79.120.39.202:8004/aabmds	0
RadCap - Avant-Garde Metal	http://79.111.14.76:8004/avantgardemetal	0
RadCap - Avantgarde Black Metal	http://79.120.39.202:8004/avantblackmet	0
RadCap - Black Death Metal	http://79.111.14.76:8004/blackdeath	0
RadCap - Britpop	http://79.120.39.202:8004/britpop	0
RadCap - Brutal Death Metal	http://79.111.119.111:8004/brutaldeathmetal	0
RadCap - Crossover Progressive	http://79.111.14.76:8004/crossoverprog	0
RadCap - Crossover Thrash Metal	http://213.141.131.10:8004/crossoverthrash	0
RadCap - Crust Punk	http://79.120.39.202:8004/crust	0
RadCap - Dance Punk	http://213.141.131.10:8004/dancepunk	0
RadCap - Dark Metal	http://79.111.119.111:8004/darkmetal	0
RadCap - Death Doom Metal	http://79.120.39.202:8004/deathdoom	0
RadCap - Death Metal	http://79.120.77.11:9083/;	0
RadCap - Doom Metal	http://79.111.14.76:8004/doom	0
RadCap - Dreampop	http://79.111.14.76:9039/;	0
RadCap - Drone Metal	http://79.120.39.202:8004/dronemetal	0
RadCap - Epic Metal	http://79.111.119.111:8004/epicmetal	0
RadCap - Female Vocal in Metal	http://79.111.14.76:8004/femalemetal	0
RadCap - Folk Metal	http://79.120.39.202:8004/folkmetal	0
RadCap - Folk Punk	http://213.141.131.10:8004/folkpunk	0
RadCap - Funeral Doom Metal	http://79.120.77.11:9085/;	0
RadCap - Funk Rock Metal	http://213.141.131.10:8004/funkrock	0
RadCap - Gothic Black Metal	http://79.120.39.202:8004/gothblackmet	0
RadCap - Gothic Death Metal	http://79.120.39.202:8004/gothdeathmet	0
RadCap - Gothic Doom Metal	http://79.120.39.202:8004/gothdoommet	0
RadCap - Gothic Metal	http://79.120.77.11:9037/;	0
RadCap - Groove Metal	http://79.120.39.202:8004/groovemetal	0
RadCap - Grunge	http://79.120.39.202:9011/;	0
RadCap - Hardcore Melodic	http://79.111.14.76:8002/hardcoremetal	0
RadCap - Hardcore Rap	http://79.120.39.202:8004/hardcorerap	0
RadCap - Horror Punk	http://79.120.77.11:8002/horrorpunk	0
RadCap - Industrial Metal	http://79.120.39.202:9075/;	0
RadCap - J Rock	http://79.111.119.111:9067/;	0
RadCap - Jazz Fusion Metal	http://213.141.131.10:8004/jazzmetal	0
RadCap - Math Metal	http://79.120.39.202:8004/mathmetal	0
RadCap - Math Rock	http://79.120.39.202:8004/mathrock	0
RadCap - Medieval Metal Rock	http://213.141.131.10:8004/medievalmetal	0
RadCap - Melodic Death Metal	http://79.120.77.11:9091/;	0
RadCap - Melodic Metalcore	http://79.111.14.76:8004/melodicmetalcore	0
RadCap - Melodic Power Metal	http://79.111.119.111:8004/melodicpower	0
RadCap - Metalcore	http://79.120.39.202:8004/metalcore	0
RadCap - Metalstep	http://79.111.14.76:8000/metalstep	0
RadCap - Neoclassical Metal	http://79.111.119.111:9033/;	0
RadCap - Noise Rock	http://79.120.39.202:8000/noiserock	0
RadCap - Nu Metal	http://79.111.14.76:8004/numetal	0
RadCap - Oi Punk Rock	http://79.111.119.111:8004/oistreetpunk	0
RadCap - Oriental Metal	http://79.111.119.111:8004/orientalmetal	0
RadCap - Pagan Metal	http://79.111.119.111:9069/;	0
RadCap - Pop Punk	http://79.111.14.76:9035/;	0
RadCap - Post Grunge	http://79.111.119.111:9073/;	0
RadCap - Post Hardcore	http://79.111.119.111:9087/;	0
RadCap - Post Metal	http://79.120.39.202:8004/postmetal	0
RadCap - Post Punk	http://79.120.39.202:9071/;	0
RadCap - Post Rock	http://79.111.14.76:9043/;	0
RadCap - Power Metal	http://79.120.77.11:9099/;	0
RadCap - Progressive Metal	http://79.120.77.11:9093/;	0
RadCap - Progressive Power Metal	http://79.111.119.111:8004/progpowermetal	0
RadCap - Punk 1	http://79.120.77.11:9043/;	0
RadCap - Rapcore	http://79.111.119.111:8002/rapcore	0
RadCap - Reggae	http://79.120.39.202:8002/reggae	0
Radcap - Religious Sacred Music	http://213.141.131.10:8002/sacred	0
RadCap - Russian Punk Rock	http://79.120.77.11:9045/;	0
RadCap - Shoegazing	http://79.111.119.111:8002/shoegazing	0
